"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.summary","Approve","Reject"
"3EGKVCRQG5G5CM9BHRIAR4GFCTYBYN","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:42 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3VZLGYJEYVYEGZKB8BHDIRCXBIUXZL","AE861G0AY5RGT","Submitted","Thu Oct 28 13:35:35 PDT 2021","Thu Oct 28 13:45:37 PDT 2021","Sun Oct 31 13:45:37 PDT 2021","","","","602","0% (0/0)","0% (0/0)","0% (0/0)","4499.png","Three types of leaves are shown, one marginal, and two pelate."
"3W1K7D6QTK55HCJGDDKT5BPHIN2BZE","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:42 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3X0H8UUITBC2QNT73ERJKF1NF0HWSD","A1DOJTVB7GXJH7","Submitted","Thu Oct 28 10:36:26 PDT 2021","Thu Oct 28 10:41:18 PDT 2021","Sun Oct 31 10:41:18 PDT 2021","","","","292","0% (0/0)","0% (0/0)","0% (0/0)","4501.png","The given leafs are different types of plant .the first one  is Lobed leaves are those that have distinct projections from the midrib with individual inside veins.and secons one is Lobed leaves are those that have distinct projections from the midrib with individual inside veins.and the last one is What is a jagged leaf? jagged Add to list Share. Something is jagged when it has an uneven edge or quality to it. Teeth can be jagged, saw blades can be jagged, and the edges of leaves can be jagged."
"39I4RL8QHS5Z5SYDSC4ZXQF6C54H4O","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:42 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","39O5D9O873GPS82NW8QH0DM8V4A3CT","A1V6CP5I0TOSAR","Submitted","Thu Oct 28 11:17:51 PDT 2021","Thu Oct 28 11:19:02 PDT 2021","Sun Oct 31 11:19:02 PDT 2021","","","","71","0% (0/0)","0% (0/0)","0% (0/0)","4502.png","These are different leaf cycles of life. They are showing the leaves in different life stages."
"3QXFBUZ40T4KMUXHNCDZPU1ZWIFGUB","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:40 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","373ERPL3YYWYXRP0TKM37LPSP5ITR0","AE861G0AY5RGT","Submitted","Thu Oct 28 13:11:18 PDT 2021","Thu Oct 28 13:12:48 PDT 2021","Sun Oct 31 13:12:48 PDT 2021","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","1032.png","Figure 9.1 shows leaf margims, toothed, toothless, loved."
"31ANT7FQOHQH1B2D6HN92ILKC1ZH5T","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:42 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3ZV9H2YQQNVY668SDZQIC7TBNM8W3F","A1V6CP5I0TOSAR","Submitted","Thu Oct 28 14:38:48 PDT 2021","Thu Oct 28 14:39:09 PDT 2021","Sun Oct 31 14:39:09 PDT 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","4504.png","This is showing different kinds of plants and it’s labeled with a letter for each plant"
"3HYV4299I9KO4JUDEEM6TZYYMB8E8C","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:40 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","31Z0PCVWUU3OF85LK6OX24YSOS0T7B","AFU00NU09CFXE","Submitted","Thu Oct 28 11:41:05 PDT 2021","Thu Oct 28 11:45:04 PDT 2021","Sun Oct 31 11:45:04 PDT 2021","","","","239","0% (0/0)","0% (0/0)","0% (0/0)","1053.png","The way in which the positive and negative components of a battery work together to power a lightbulb is shown."
"3CVBMEMMYK4WOFGWUA2602ZG37UH78","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:44 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3XCC1ODXDVZL5BX8CGS82GE5509QRD","A34QZDSTKZ3JO9","Submitted","Thu Oct 28 19:57:46 PDT 2021","Thu Oct 28 19:58:14 PDT 2021","Sun Oct 31 19:58:14 PDT 2021","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","2074.png","A food chain involving fish and producers is being shown."
"35XW21VSWP2KT9JE9YFFNLOJ72GSLD","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:07:07 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","39PAAFCODWOQQY6H24RD8IEVACWVTY","A1V6CP5I0TOSAR","Submitted","Thu Oct 28 15:58:04 PDT 2021","Thu Oct 28 15:58:43 PDT 2021","Sun Oct 31 15:58:43 PDT 2021","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","3619.png","This illustration shows cells and the different parts and layers of the cell, which are labeled."
"3S1WOPCJGPHDO0QW5IJXIP7C2M2EJW","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:44 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3N1FSUEFLFOKFWR5WIQBUOWWU6RD41","A34QZDSTKZ3JO9","Submitted","Thu Oct 28 18:05:15 PDT 2021","Thu Oct 28 18:06:29 PDT 2021","Sun Oct 31 18:06:29 PDT 2021","","","","74","0% (0/0)","0% (0/0)","0% (0/0)","2079.png","Animals and producers interact with each other in a food web."
"34O39PNDLFWWFLXP3WQGJ8NI96JBRL","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:40 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3RGU30DZTKWDM8G3CICIJG89LH0JM7","A3KPQ7L5FS8SD6","Submitted","Thu Oct 28 16:44:49 PDT 2021","Thu Oct 28 16:45:06 PDT 2021","Sun Oct 31 16:45:06 PDT 2021","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","1065.png","A cell is labeled with its various parts from nucleus to mitochondria."
"37VUR2VJ7JDRWLQEJ27WO1BNNTPC1X","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:42 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","338JKRMM2GNGT1CORFJSYCXUE8OAHQ","AE861G0AY5RGT","Submitted","Thu Oct 28 14:42:25 PDT 2021","Thu Oct 28 14:45:43 PDT 2021","Sun Oct 31 14:45:43 PDT 2021","","","","198","0% (0/0)","0% (0/0)","0% (0/0)","2833.png","A cycle is shown where hay is given to cows , which make manure, which becomes grass, which becomes hay, and the cows give cheese and milk to fuel farmers which collect hay."
"3W9XHF7WHTJAO3EBDY84IQ7QKLPKTR","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:07:07 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","37FMASSAYMFL86S03B19TZIFW4PIBP","A34QZDSTKZ3JO9","Submitted","Thu Oct 28 20:05:12 PDT 2021","Thu Oct 28 20:05:44 PDT 2021","Sun Oct 31 20:05:44 PDT 2021","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","363.png","The formation of coal is depicted from swamp and water and pressure from rocks and dirt."
"3BPP3MA3UL8JJQEW83VAY4K46B7ELY","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:44 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","32ZKVD547PB6I3AHI8UMPTGQDLH3BX","A34QZDSTKZ3JO9","Submitted","Thu Oct 28 17:43:45 PDT 2021","Thu Oct 28 17:44:14 PDT 2021","Sun Oct 31 17:44:14 PDT 2021","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","2087.png","Animals and how they interact with each other and the producers in the community are being shown."
"3NBFJK3IPQ6P9PDKRQ1QQO9AEWROG6","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:42 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3WJEQKOXAIQ5PQRAPQG76PHNXHAA15","A1DOJTVB7GXJH7","Submitted","Thu Oct 28 11:15:20 PDT 2021","Thu Oct 28 11:18:18 PDT 2021","Sun Oct 31 11:18:18 PDT 2021","","","","178","0% (0/0)","0% (0/0)","0% (0/0)","2842.png","Fins are appendages used by the fish to maintain position, move, steer and stop. They are either single fins along the centerline of the fish, such as the dorsal (back) fins, caudal (tail) fin and anal fin, or paired fins, which include the pectoral (chest) and pelvic (hip) fins."
"34KYK9TV30W8G0X2ILQL9ISEV82BS9","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:40 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3E47SOBEY0K4IBK6HBX44JOXEM9ICA","A3KPQ7L5FS8SD6","Submitted","Thu Oct 28 11:30:09 PDT 2021","Thu Oct 28 11:31:44 PDT 2021","Sun Oct 31 11:31:44 PDT 2021","","","","95","0% (0/0)","0% (0/0)","0% (0/0)","1093.png","There are five different types of leaves with tags of type.  They are simple, alternate, opposite and two different compund types."
"3X878VYTJN6CAJPQZKE6XHN3NSI7F1","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:07:09 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3VD82FOHK0CEEXV9F6A9OGKJQXGOCN","A34QZDSTKZ3JO9","Submitted","Thu Oct 28 18:17:33 PDT 2021","Thu Oct 28 18:17:59 PDT 2021","Sun Oct 31 18:17:59 PDT 2021","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","3636.png","Different arterial systems are defined in the depiction of a person."
"3L7SUC0TU3I4YIHN08XADSXPCFNM0M","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:44 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3DH6GAKTY8D3G4ALD73F15J6DPXZY4","A34QZDSTKZ3JO9","Submitted","Thu Oct 28 17:48:10 PDT 2021","Thu Oct 28 17:48:43 PDT 2021","Sun Oct 31 17:48:43 PDT 2021","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","2091.png","You can see the cycle between consumers, decomposers, soil and producers."
"335VBRURESOOIODNJ6SKTVT96HQ9EW","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:43 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3BEFOD78WGHNJQXI9BPEDEJQ3KU4ML","A1V6CP5I0TOSAR","Submitted","Thu Oct 28 14:50:38 PDT 2021","Thu Oct 28 14:51:38 PDT 2021","Sun Oct 31 14:51:38 PDT 2021","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","2846.png","This illustration shows the difference in the appreance of a fleshy fruits and a dry fruit."
"372AGES0JDT3SO0Q8SIY85EAS97XRG","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:07:08 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","37XITHEIS6XHBANP7YRDIBPO1KWCRG","A34QZDSTKZ3JO9","Submitted","Thu Oct 28 17:39:49 PDT 2021","Thu Oct 28 17:40:17 PDT 2021","Sun Oct 31 17:40:17 PDT 2021","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","3641.png","The different parts of the wall including its walls and valves are shown."
"3ZQX1VYFUMTAGA728SP2YBSCQDEO8Q","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:40 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","33IZTU6J8BPHFNYXDJN5MYFUO49XSX","AE861G0AY5RGT","Submitted","Thu Oct 28 18:52:05 PDT 2021","Thu Oct 28 18:57:36 PDT 2021","Sun Oct 31 18:57:36 PDT 2021","","","","331","0% (0/0)","0% (0/0)","0% (0/0)","1107.png","Leaf edges are detailed including entire, serrate, cremate, lined, and parted."
"3PKJ68EHEWKP8AHYVJR33S4PU2UJHH","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:46 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","320DUZ38GHADUYKH1FEN6BOCPW7JGK","A34QZDSTKZ3JO9","Submitted","Thu Oct 28 20:10:16 PDT 2021","Thu Oct 28 20:11:13 PDT 2021","Sun Oct 31 20:11:13 PDT 2021","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","2098.png","Animals and producers interact with each other in a food web."
"3HRWUH63R3Q9B7OO9FIM72IGYD95NR","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:07:12 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3LQ8PUHQFVGVZJVM33B5FALDRGMIHV","A34QZDSTKZ3JO9","Submitted","Thu Oct 28 18:14:33 PDT 2021","Thu Oct 28 18:14:53 PDT 2021","Sun Oct 31 18:14:53 PDT 2021","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","2857.png","Different part of an eyeball are being identified."
"32TMVRKDHWM6CHXKP8ATKDM79ME48W","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:40 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3NS0A6KXCEW3UDPLJ1H9U5C28R5GZH","A14W0AXTJ3R19V","Submitted","Thu Oct 28 11:40:12 PDT 2021","Thu Oct 28 11:40:54 PDT 2021","Sun Oct 31 11:40:54 PDT 2021","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","1111.png","This image shows parts of a leaf including the margin the midvein and the petiole."
"3EHIMLB7GGN0OTLF4FUCE2VBER0H8V","3554GQY3BTM3I1SX3RLW70HB5K9SLD","Explain what you see in this science diagram.","Please describe in detail the content of the following diagram. Please describe the objects and entities, their relationships, and the overall message of the diagram.","diagram, explanation, objects","$0.20","Thu Oct 28 10:06:44 PDT 2021","1","BatchId:4587462;OriginalHitTemplateId:928390877;","36000","259200","Wed Nov 03 10:07:20 PDT 2021","","","3KRVW3HTZX96LBZTZCLWBHZWH0XMSA","A1V6CP5I0TOSAR","Submitted","Thu Oct 28 14:54:58 PDT 2021","Thu Oct 28 14:55:44 PDT 2021","Sun Oct 31 14:55:44 PDT 2021","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","4573.png","This colored illustration shows each planet and how they relate to each other in size and shape."
